Time,   TOPUPCC:rdEffBoostR [%],   TOPUPCC:rdCur [mA],   LINAC1C:rdHVS_C [µA],   TOPUPCC:rdCurrentB [mA],   PAHB:sDelay [ns],   CUMZD4R:rdLt10 [h],   PAHR:sCavSet [],   
08/05/2017 01:48:55.327677,   88.1873,   19.9819,   -3.81947,   0.818263,   1.7,   -0.346743,   500,   
08/05/2017 01:48:56.327397,   88.1873,   19.9756,   -3.81947,   0.354697,   1.7,   -0.205547,   500,   
08/05/2017 01:48:57.327359,   88.1873,   19.9681,   -3.6458,   0.832335,   1.7,   -0.161576,   500,   
08/05/2017 01:48:58.327257,   88.1873,   19.9621,   -3.6458,   0.804587,   1.7,   -0.146519,   500,   
08/05/2017 01:48:59.326512,   88.1873,   19.9548,   -3.6458,   0.805242,   1.7,   -0.147047,   500,   
08/05/2017 01:49:00.325868,   88.1873,   19.9487,   -3.81947,   0.807006,   1.7,   -0.16312,   500,   
08/05/2017 01:49:01.325147,   88.1873,   19.9401,   -3.81947,   0.828928,   1.7,   -0.208123,   500,   
08/05/2017 01:49:02.324709,   88.1873,   19.9335,   -3.81947,   0.818481,   1.7,   -0.35574,   500,   
08/05/2017 01:49:03.323862,   88.1873,   19.9266,   -3.81947,   0.820267,   1.7,   -5.35963,   500,   
08/05/2017 01:49:04.323053,   88.1873,   20.1508,   -3.6458,   0.791261,   1.7,   -5.61318,   500,   
08/05/2017 01:49:05.322777,   88.4467,   20.2016,   -3.6458,   0.81039,   1.7,   -0.359253,   500,   
08/05/2017 01:49:06.322436,   88.4467,   20.194,   -3.81947,   0.840893,   1.7,   -0.210967,   500,   
08/05/2017 01:49:07.322208,   88.4467,   20.1881,   -3.81947,   0.833886,   1.7,   -0.165308,   500,   
08/05/2017 01:49:08.322130,   88.4467,   20.1805,   -3.6458,   -0.00641951,   1.7,   -0.14944,   500,   
08/05/2017 01:49:09.321831,   88.4467,   20.1728,   -3.6458,   -0.00303533,   1.7,   -0.149852,   500,   
08/05/2017 01:49:10.321725,   88.4467,   20.1678,   -3.6458,   -0.00115582,   1.7,   -0.166068,   500,   
08/05/2017 01:49:11.321453,   88.4467,   20.1614,   -3.6458,   -0.00474878,   1.7,   -0.212403,   500,   
08/05/2017 01:49:12.320944,   88.4467,   20.1537,   -3.81947,   -0.00136176,   1.7,   -0.367221,   500,   
08/05/2017 01:49:13.320133,   88.4467,   20.1457,   -3.81947,   -0.00521553,   1.7,   -6.98211,   500,   
08/05/2017 01:49:14.319294,   88.4467,   20.1404,   -3.81947,   -0.00102357,   1.7,   0.766443,   500,   
08/05/2017 01:49:15.319099,   88.4467,   20.1322,   -3.81947,   -0.000665865,   1.7,   0.764425,   500,   
08/05/2017 01:49:16.318965,   88.4467,   20.1261,   -3.81947,   -0.00244177,   1.7,   0.771614,   500,   
08/05/2017 01:49:17.318252,   88.4467,   20.1177,   -3.81947,   -0.000725962,   1.7,   0.770797,   500,   
08/05/2017 01:49:18.317346,   88.4467,   20.1113,   -3.81947,   -0.00585246,   1.7,   0.768536,   500,   
08/05/2017 01:49:19.317122,   88.4467,   20.1043,   -3.47219,   -0.00220429,   1.7,   0.779403,   500,   
08/05/2017 01:49:20.316256,   88.4467,   20.0972,   -3.6458,   0.000100284,   1.7,   0.785168,   500,   
08/05/2017 01:49:21.315546,   88.4467,   20.0913,   -3.6458,   -0.00239158,   1.7,   0.790638,   500,   
08/05/2017 01:49:22.314937,   88.4467,   20.0818,   -3.6458,   -0.00122398,   1.7,   0.785455,   500,   
08/05/2017 01:49:23.314273,   88.4467,   20.0771,   -3.6458,   -0.00071657,   1.7,   0.785823,   500,   
08/05/2017 01:49:24.313772,   88.4467,   20.0691,   -3.6458,   0.000578716,   1.7,   0.789794,   500,   
08/05/2017 01:49:25.313732,   88.4467,   20.0636,   -3.6458,   -0.00167147,   1.7,   0.785829,   500,   
08/05/2017 01:49:26.312954,   88.4467,   20.0565,   -3.6458,   -0.00743335,   1.7,   0.790818,   500,   
08/05/2017 01:49:27.312136,   88.4467,   20.0508,   -3.6458,   -0.00206504,   1.7,   0.782254,   550,   
08/05/2017 01:49:28.312128,   88.4467,   20.0419,   -3.6458,   -0.00426368,   1.7,   0.783279,   550,   
08/05/2017 01:49:29.311773,   88.4467,   20.0371,   -3.6458,   -0.00214639,   1.7,   0.796937,   550,   
08/05/2017 01:49:30.310914,   88.4467,   20.0315,   -3.6458,   -0.00917717,   1.7,   0.802856,   550,   
08/05/2017 01:49:31.310716,   88.4467,   20.0269,   -3.6458,   -0.00703277,   1.7,   0.826135,   550,   
08/05/2017 01:49:32.310326,   88.4467,   20.0202,   -3.6458,   -0.00250022,   1.7,   0.857057,   550,   
08/05/2017 01:49:33.310275,   88.4467,   20.0148,   -3.81947,   -0.000451935,   1.7,   0.896896,   550,   
08/05/2017 01:49:34.310104,   88.4467,   20.0111,   -3.6458,   0.00033649,   1.7,   0.944286,   550,   
08/05/2017 01:49:35.309800,   88.4467,   20.0045,   -3.6458,   0.0019003,   1.7,   0.989862,   550,   
08/05/2017 01:49:36.309076,   88.4467,   19.9976,   -3.47219,   -0.00172382,   1.7,   1.018,   550,   
08/05/2017 01:49:37.308694,   88.4467,   19.9942,   -3.6458,   -0.000280376,   1.7,   1.02507,   550,   
08/05/2017 01:49:38.308627,   88.4467,   19.988,   -3.6458,   -0.0020457,   1.7,   1.03312,   550,   
08/05/2017 01:49:39.308013,   88.4467,   19.9825,   -3.6458,   -0.00040635,   1.7,   1.01182,   550,   
08/05/2017 01:49:40.307086,   88.4467,   19.9769,   -3.6458,   -0.000993018,   1.7,   0.995303,   550,   
08/05/2017 01:49:41.306266,   88.4467,   19.9712,   -3.6458,   -0.00149105,   1.7,   0.970142,   550,   
08/05/2017 01:49:42.306261,   88.4467,   19.9661,   -3.6458,   -0.00416177,   1.7,   0.960022,   550,   
08/05/2017 01:49:43.305789,   88.4467,   19.9609,   -3.6458,   -0.00101649,   1.7,   0.966091,   550,   
08/05/2017 01:49:44.304887,   88.4467,   20.2319,   -3.6458,   0.787133,   1.7,   -2.31814,   550,   
08/05/2017 01:49:45.303976,   90.983,   20.2383,   -3.6458,   0.792056,   1.7,   -0.328179,   550,   
08/05/2017 01:49:46.303084,   90.983,   20.2321,   -3.47219,   0.819236,   1.7,   -0.199669,   550,   
08/05/2017 01:49:47.302247,   90.983,   20.2258,   -3.47219,   0.809262,   1.7,   -0.158365,   600,   
08/05/2017 01:49:48.301415,   90.983,   20.2213,   -3.6458,   -0.00304183,   1.7,   -0.143728,   600,   
08/05/2017 01:49:49.300574,   90.983,   20.2172,   -3.6458,   -0.00547394,   1.7,   -0.143895,   600,   
08/05/2017 01:49:50.300557,   90.983,   20.2115,   -3.6458,   -0.00443644,   1.7,   -0.158666,   600,   
08/05/2017 01:49:51.300429,   90.983,   20.206,   -3.47219,   -0.00336126,   1.7,   -0.200249,   600,   
08/05/2017 01:49:52.300389,   90.983,   20.2013,   -3.6458,   -0.00336126,   1.7,   -0.32656,   600,   
08/05/2017 01:49:53.299565,   90.983,   20.1971,   -3.6458,   -0.0047702,   1.7,   -1.9481,   600,   
08/05/2017 01:49:54.298614,   90.983,   20.194,   -3.6458,   0.000137693,   1.7,   1.10567,   600,   
08/05/2017 01:49:55.297633,   90.983,   20.1889,   -3.6458,   0.0018373,   1.7,   1.1353,   600,   
08/05/2017 01:49:56.297623,   90.983,   20.1825,   -3.47219,   -0.00249217,   1.7,   1.18066,   600,   
08/05/2017 01:49:57.296662,   90.983,   20.179,   -3.47219,   -0.00210766,   1.7,   1.18874,   600,   
08/05/2017 01:49:58.296508,   90.983,   20.174,   -3.6458,   -0.00538233,   1.7,   1.16557,   600,   
08/05/2017 01:49:59.296513,   90.983,   20.1697,   -3.6458,   0.000344216,   1.7,   1.16395,   600,   
08/05/2017 01:50:00.295601,   90.983,   20.1643,   -3.47219,   -0.00122652,   1.7,   1.17971,   600,   
08/05/2017 01:50:01.294700,   90.983,   20.1603,   -4.51389,   -0.00816704,   1.7,   1.18315,   600,   
08/05/2017 01:50:02.293864,   90.983,   20.155,   -3.6458,   0.00141522,   1.7,   1.18811,   600,   
08/05/2017 01:50:03.293052,   90.983,   20.1507,   -3.6458,   -0.00075124,   1.7,   1.18862,   600,   
08/05/2017 01:50:04.292716,   90.983,   20.1452,   -3.6458,   -0.00498771,   1.7,   1.19221,   600,   
08/05/2017 01:50:05.291882,   90.983,   20.1409,   -3.6458,   -0.00292307,   1.7,   1.18185,   600,   
08/05/2017 01:50:06.291038,   90.983,   20.1374,   -3.47219,   -0.00554253,   1.7,   1.19111,   600,   
08/05/2017 01:50:07.290139,   90.983,   20.1374,   -3.47219,   -0.00440214,   1.7,   1.17939,   650,   
08/05/2017 01:50:08.289321,   90.983,   20.1327,   -3.47219,   -0.000530022,   1.7,   1.16125,   650,   
08/05/2017 01:50:09.288452,   90.983,   20.1287,   -3.6458,   -0.00384089,   1.7,   1.16169,   650,   
08/05/2017 01:50:10.287592,   90.983,   20.1243,   -3.6458,   -0.00340167,   1.7,   1.17584,   650,   
08/05/2017 01:50:11.287578,   90.983,   20.1199,   -3.6458,   -0.00172321,   1.7,   1.20743,   650,   
08/05/2017 01:50:12.286677,   90.983,   20.1152,   -3.47219,   0.00216771,   1.7,   1.23348,   650,   
08/05/2017 01:50:13.285811,   90.983,   20.1114,   -3.6458,   -9.81266e-05,   1.7,   1.24525,   650,   
08/05/2017 01:50:14.285058,   90.983,   20.1076,   -3.47219,   -0.000856066,   1.7,   1.28332,   650,   
08/05/2017 01:50:15.284235,   90.983,   20.1027,   -3.6458,   -0.00618912,   1.7,   1.32549,   650,   
08/05/2017 01:50:16.283442,   90.983,   20.0972,   -3.47219,   -0.00248829,   1.7,   1.34946,   650,   
08/05/2017 01:50:17.282445,   90.983,   20.0972,   -3.47219,   -0.0028158,   1.7,   1.35441,   650,   
08/05/2017 01:50:18.281457,   90.983,   20.0877,   -3.47219,   0.000579102,   1.7,   1.35794,   650,   
08/05/2017 01:50:19.280638,   90.983,   20.0836,   -3.47219,   -0.00100181,   1.7,   1.35901,   650,   
08/05/2017 01:50:20.279807,   90.983,   20.0804,   -3.6458,   0.000474119,   1.7,   1.33831,   650,   
08/05/2017 01:50:21.278810,   90.983,   20.0762,   -3.6458,   -0.00214392,   1.7,   1.35258,   650,   
08/05/2017 01:50:22.277954,   90.983,   20.0762,   -3.6458,   0.000643779,   1.7,   1.3518,   650,   
08/05/2017 01:50:23.276988,   90.983,   20.0732,   -3.47219,   -0.000829538,   1.7,   1.35398,   650,   
08/05/2017 01:50:24.276177,   90.983,   20.0694,   -3.6458,   -0.009779,   1.7,   1.32861,   650,   
08/05/2017 01:50:25.275371,   90.983,   20.0637,   -3.6458,   -0.00155123,   1.7,   1.33691,   650,   
08/05/2017 01:50:26.274536,   90.983,   20.0601,   -3.6458,   -0.000212202,   1.7,   1.33817,   650,   
08/05/2017 01:50:27.273715,   90.983,   20.0561,   -3.47219,   -0.00514839,   1.7,   1.34348,   700,   
08/05/2017 01:50:28.272806,   90.983,   20.0527,   -3.47219,   -0.00262019,   1.7,   1.35562,   700,   
08/05/2017 01:50:29.271982,   90.983,   20.0491,   -3.47219,   -0.00589126,   1.7,   1.34716,   700,   
08/05/2017 01:50:30.271150,   90.983,   20.045,   -3.6458,   -0.000941734,   1.7,   1.3556,   700,   
08/05/2017 01:50:31.270281,   90.983,   20.0431,   -3.6458,   -0.00354851,   1.7,   1.38554,   700,   
08/05/2017 01:50:32.269349,   90.983,   20.0377,   -3.6458,   -0.00141779,   1.7,   1.40743,   700,   
08/05/2017 01:50:33.268461,   90.983,   20.0341,   -3.6458,   -0.00330249,   1.7,   1.45838,   700,   
08/05/2017 01:50:34.267544,   90.983,   20.0307,   -3.47219,   -0.00247848,   1.7,   1.44809,   700,   
08/05/2017 01:50:35.266791,   90.983,   20.026,   -3.47219,   -0.000904032,   1.7,   1.45512,   700,   
08/05/2017 01:50:36.265988,   90.983,   20.0231,   -3.47219,   0.000451582,   1.7,   1.47291,   700,   
08/05/2017 01:50:37.265651,   90.983,   20.0195,   -3.6458,   -0.000808235,   1.7,   1.489,   700,   
08/05/2017 01:50:38.264767,   90.983,   20.0156,   -3.47219,   -0.00447621,   1.7,   1.48634,   700,   
08/05/2017 01:50:39.263950,   90.983,   20.0112,   -3.47219,   -0.000444758,   1.7,   1.48066,   700,   
08/05/2017 01:50:40.263082,   90.983,   20.0088,   -3.47219,   -0.003361,   1.7,   1.5009,   700,   
08/05/2017 01:50:41.262183,   90.983,   20.004,   -3.6458,   -0.00126967,   1.7,   1.5106,   700,   
08/05/2017 01:50:42.261411,   90.983,   20.0007,   -3.6458,   -0.00301092,   1.7,   1.51531,   700,   
08/05/2017 01:50:43.260441,   90.983,   19.9971,   -3.47219,   -0.005477,   1.7,   1.54075,   700,   
08/05/2017 01:50:44.259478,   90.983,   19.9921,   -3.47219,   0.799449,   1.7,   1.52755,   700,   
08/05/2017 01:50:45.258639,   90.983,   19.9903,   -3.6458,   0.808384,   1.7,   1.50387,   700,   
08/05/2017 01:50:46.257801,   90.983,   19.9856,   -3.6458,   0.829909,   1.7,   1.49252,   700,   
08/05/2017 01:50:47.257760,   90.983,   19.9825,   -3.47219,   0.831437,   1.7,   1.47913,   750,   
08/05/2017 01:50:48.256930,   90.983,   19.9788,   -3.47219,   0.821218,   1.7,   1.48655,   750,   
08/05/2017 01:50:49.256110,   90.983,   19.9754,   -3.47219,   0.799126,   1.7,   1.49547,   750,   
08/05/2017 01:50:50.255355,   90.983,   19.971,   -3.47219,   0.795688,   1.7,   1.50109,   750,   
08/05/2017 01:50:51.254519,   90.983,   19.9682,   -3.6458,   0.847951,   1.7,   1.47768,   750,   
08/05/2017 01:50:52.253567,   90.983,   19.9642,   -3.6458,   0.812175,   1.7,   1.47925,   750,   
08/05/2017 01:50:53.252830,   90.983,   19.9605,   -3.47219,   0.805612,   1.7,   1.48748,   750,   
08/05/2017 01:50:54.252007,   90.983,   19.9554,   -3.47219,   0.803056,   1.7,   -1.37687,   750,   
08/05/2017 01:50:55.251271,   87.9704,   20.2279,   -3.6458,   0.786681,   1.7,   -0.311646,   750,   
08/05/2017 01:50:56.250442,   87.9704,   20.224,   -3.47219,   0.788233,   1.7,   -0.197264,   750,   
08/05/2017 01:50:57.249541,   87.9704,   20.2205,   -3.6458,   0.807994,   1.7,   -0.158772,   750,   
08/05/2017 01:50:58.248672,   87.9704,   20.2181,   -3.47219,   0.000453353,   1.7,   -0.1444,   750,   
08/05/2017 01:50:59.247886,   87.9704,   20.2139,   -3.47219,   -0.000812765,   1.7,   -0.144449,   750,   
08/05/2017 01:51:00.247058,   87.9704,   20.2116,   -3.47219,   -0.00411749,   1.7,   -0.159015,   750,   
08/05/2017 01:51:01.246159,   87.9704,   20.2055,   -3.47219,   -0.000762639,   1.7,   -0.198968,   750,   
08/05/2017 01:51:02.245343,   87.9704,   20.2014,   -3.6458,   -0.000907479,   1.7,   -0.315537,   750,   
08/05/2017 01:51:03.244518,   87.9704,   20.1995,   -3.6458,   -0.00926089,   1.7,   -1.43006,   750,   
08/05/2017 01:51:04.243726,   87.9704,   20.1945,   -3.47219,   -0.00322103,   1.7,   1.46523,   750,   
08/05/2017 01:51:05.242906,   87.9704,   20.1916,   -3.47219,   3.4834e-05,   1.7,   1.44787,   750,   
08/05/2017 01:51:06.242094,   87.9704,   20.1879,   -3.47219,   -9.33817e-05,   1.7,   1.46044,   750,   
08/05/2017 01:51:07.241126,   87.9704,   20.1832,   -3.47219,   -0.00121219,   1.7,   1.4756,   800,   
08/05/2017 01:51:08.240821,   87.9704,   20.1789,   -3.6458,   0.000671543,   1.7,   1.4897,   800,   
08/05/2017 01:51:09.240196,   87.9704,   20.1767,   -3.6458,   -0.000961147,   1.7,   1.50966,   800,   
08/05/2017 01:51:10.239302,   87.9704,   20.1725,   -3.47219,   -0.000594974,   1.7,   1.50482,   800,   
08/05/2017 01:51:11.238472,   87.9704,   20.1689,   -3.47219,   0.000525836,   1.7,   1.47695,   800,   
08/05/2017 01:51:12.237656,   87.9704,   20.1661,   -3.6458,   -0.000326735,   1.7,   1.49286,   800,   
08/05/2017 01:51:13.236798,   87.9704,   20.1638,   -3.6458,   -5.9719e-05,   1.7,   1.50069,   800,   
08/05/2017 01:51:14.236752,   87.9704,   20.1588,   -3.6458,   -0.00186093,   1.7,   1.4659,   800,   
08/05/2017 01:51:15.235790,   87.9704,   20.1561,   -3.47219,   -0.00206768,   1.7,   1.43984,   800,   
08/05/2017 01:51:16.234902,   87.9704,   20.1518,   -3.47219,   -0.00245626,   1.7,   1.4525,   800,   
08/05/2017 01:51:17.234208,   87.9704,   20.1487,   -3.6458,   -0.000458376,   1.7,   1.49286,   800,   
08/05/2017 01:51:18.233362,   87.9704,   20.1454,   -3.47219,   1.42616e-05,   1.7,   1.52245,   800,   
08/05/2017 01:51:19.232594,   87.9704,   20.1406,   -3.47219,   -0.00193574,   1.7,   1.56806,   800,   
08/05/2017 01:51:20.231726,   87.9704,   20.139,   -3.47219,   -0.00355768,   1.7,   1.57579,   800,   
08/05/2017 01:51:21.231192,   87.9704,   20.1341,   -3.47219,   0.000122201,   1.7,   1.59469,   800,   
08/05/2017 01:51:22.230198,   87.9704,   20.1301,   -3.47219,   -0.000250661,   1.7,   1.58669,   800,   
08/05/2017 01:51:23.229236,   87.9704,   20.1262,   -3.6458,   -0.000169536,   1.7,   1.58737,   800,   
08/05/2017 01:51:24.228406,   87.9704,   20.123,   -3.47219,   -0.000516065,   1.7,   1.54008,   800,   
08/05/2017 01:51:25.227623,   87.9704,   20.1183,   -3.47219,   -0.00118615,   1.7,   1.49749,   800,   
08/05/2017 01:51:26.226763,   87.9704,   20.1148,   -3.47219,   0.00239605,   1.7,   1.50152,   800,   
08/05/2017 01:51:27.225917,   87.9704,   20.1101,   -3.47219,   -0.00470563,   1.7,   1.50748,   850,   
08/05/2017 01:51:28.225108,   87.9704,   20.1071,   -3.47219,   -0.0069154,   1.7,   1.51184,   850,   
08/05/2017 01:51:29.224266,   87.9704,   20.1041,   -3.6458,   -0.000616641,   1.7,   1.522,   850,   
08/05/2017 01:51:30.223315,   87.9704,   20.1016,   -3.47219,   -0.00030011,   1.7,   1.50409,   850,   
08/05/2017 01:51:31.222402,   87.9704,   20.0975,   -3.47219,   -0.00149968,   1.7,   1.54961,   850,   
08/05/2017 01:51:32.221483,   87.9704,   20.0954,   -3.47219,   -0.0040159,   1.7,   1.57533,   850,   
08/05/2017 01:51:33.220599,   87.9704,   20.0919,   -3.47219,   -0.00889075,   1.7,   1.60392,   850,   
08/05/2017 01:51:34.219658,   87.9704,   20.0878,   -3.6458,   -0.000840114,   1.7,   1.63084,   850,   
08/05/2017 01:51:35.218763,   87.9704,   20.0848,   -3.47219,   -0.0042735,   1.7,   1.62303,   850,   
08/05/2017 01:51:36.217834,   87.9704,   20.0813,   -3.47219,   -0.00163048,   1.7,   1.59737,   850,   
08/05/2017 01:51:37.217455,   87.9704,   20.0767,   -3.6458,   -0.00686275,   1.7,   1.56528,   850,   
08/05/2017 01:51:38.216603,   87.9704,   20.0744,   -3.47219,   -0.00262702,   1.7,   1.58706,   850,   
08/05/2017 01:51:39.216446,   87.9704,   20.0728,   -3.6458,   -0.000805489,   1.7,   1.5949,   850,   
08/05/2017 01:51:40.215480,   87.9704,   20.0686,   -3.47219,   -0.00180404,   1.7,   1.58457,   850,   
08/05/2017 01:51:41.215468,   87.9704,   20.0649,   -3.47219,   -0.000424887,   1.7,   1.57771,   850,   
08/05/2017 01:51:42.214525,   87.9704,   20.0613,   -3.6458,   -0.00291673,   1.7,   1.568,   850,   
08/05/2017 01:51:43.213570,   87.9704,   20.0584,   -3.6458,   -0.00454689,   1.7,   1.56862,   850,   
08/05/2017 01:51:44.212639,   87.9704,   20.0544,   -3.81947,   -0.00601765,   1.7,   1.58541,   850,   
08/05/2017 01:51:45.211798,   87.9704,   20.0517,   -3.6458,   -0.00119174,   1.7,   1.59639,   850,   
08/05/2017 01:51:46.210885,   87.9704,   20.0474,   -3.6458,   -0.00241488,   1.7,   1.57678,   850,   
08/05/2017 01:51:47.209971,   87.9704,   20.0441,   -3.6458,   -0.0125152,   1.7,   1.52775,   900,   
08/05/2017 01:51:48.209062,   87.9704,   20.0409,   -3.6458,   0.000848275,   1.7,   1.55895,   900,   
08/05/2017 01:51:49.208177,   87.9704,   20.0375,   -3.6458,   0.000385618,   1.7,   1.59734,   900,   
08/05/2017 01:51:50.207257,   87.9704,   20.0347,   -3.6458,   -0.000337327,   1.7,   1.62061,   900,   
08/05/2017 01:51:51.206329,   87.9704,   20.0315,   -3.6458,   -0.00123763,   1.7,   1.66845,   900,   
08/05/2017 01:51:52.205421,   87.9704,   20.0295,   -3.6458,   -0.00232887,   1.7,   1.67794,   900,   
08/05/2017 01:51:53.204796,   87.9704,   20.0259,   -3.6458,   -0.00364688,   1.7,   1.6816,   900,   
08/05/2017 01:51:54.203869,   87.9704,   20.0218,   -3.6458,   6.62225e-05,   1.7,   1.67005,   900,   
